,Analog1[V],Analog2[V],Analog9[V]
"12:47:10.800000",2.078,0.289,0.421
"12:47:11.000000",2.079,0.292,0.422
"12:47:11.200000",2.080,0.297,0.423
"12:47:11.400000",2.082,0.300,0.423
"12:47:11.600000",2.082,0.303,0.427
"12:47:11.800000",2.082,0.307,0.427
"12:47:12.000000",2.083,0.309,0.426
"12:47:12.200000",2.080,0.313,0.430
"12:47:12.400000",2.074,0.315,0.430
"12:47:12.600000",2.075,0.317,0.431
"12:47:12.800000",2.080,0.319,0.431
"12:47:13.000000",2.085,0.321,0.432
"12:47:13.200000",2.087,0.324,0.434
"12:47:13.400000",2.090,0.326,0.435
"12:47:13.600000",2.091,0.328,0.438
"12:47:13.800000",2.091,0.331,0.437
"12:47:14.000000",2.089,0.331,0.439
"12:47:14.200000",2.091,0.333,0.438
"12:47:14.400000",2.094,0.336,0.441
"12:47:14.600000",2.097,0.338,0.443
"12:47:14.800000",2.098,0.340,0.444
"12:47:15.000000",2.101,0.342,0.446
"12:47:15.200000",2.101,0.345,0.447
"12:47:15.400000",2.104,0.347,0.446
"12:47:15.600000",2.106,0.349,0.446
"12:47:15.800000",2.101,0.351,0.448
"12:47:16.000000",2.093,0.352,0.449
"12:47:16.200000",2.092,0.351,0.450
"12:47:16.400000",2.097,0.353,0.453
"12:47:16.600000",2.103,0.354,0.453
"12:47:16.800000",2.106,0.355,0.454
"12:47:17.000000",2.108,0.358,0.455
"12:47:17.200000",2.106,0.358,0.456
"12:47:17.400000",2.104,0.360,0.459
"12:47:17.600000",2.106,0.361,0.458
"12:47:17.800000",2.110,0.363,0.460
"12:47:18.000000",2.109,0.365,0.461
"12:47:18.200000",2.104,0.368,0.462
"12:47:18.400000",2.096,0.368,0.464
"12:47:18.600000",2.095,0.370,0.465
"12:47:18.800000",2.100,0.372,0.466
"12:47:19.000000",2.106,0.374,0.467
"12:47:19.200000",2.110,0.376,0.469
"12:47:19.400000",2.112,0.377,0.469
"12:47:19.600000",2.114,0.379,0.470
"12:47:19.800000",2.116,0.381,0.469
"12:47:20.000000",2.119,0.383,0.473
"12:47:20.200000",2.121,0.386,0.472
"12:47:20.400000",2.123,0.387,0.475
"12:47:20.600000",2.125,0.388,0.475
"12:47:20.800000",2.125,0.390,0.478
"12:47:21.000000",2.123,0.391,0.479
"12:47:21.200000",2.127,0.391,0.479
"12:47:21.400000",2.128,0.393,0.479
"12:47:21.600000",2.131,0.395,0.481
"12:47:21.800000",2.133,0.398,0.481
"12:47:22.000000",2.134,0.399,0.483
"12:47:22.200000",2.136,0.402,0.484
"12:47:22.400000",2.136,0.403,0.485
"12:47:22.600000",2.138,0.404,0.486
"12:47:22.800000",2.139,0.406,0.488
"12:47:23.000000",2.140,0.408,0.490
"12:47:23.200000",2.142,0.409,0.490
"12:47:23.400000",2.143,0.412,0.492
"12:47:23.600000",2.144,0.413,0.491
"12:47:23.800000",2.144,0.417,0.494
"12:47:24.000000",2.145,0.419,0.495
"12:47:24.200000",2.148,0.421,0.496
"12:47:24.400000",2.150,0.425,0.496
"12:47:24.600000",2.151,0.428,0.499
"12:47:24.800000",2.152,0.430,0.499
"12:47:25.000000",2.154,0.434,0.501
"12:47:25.200000",2.155,0.435,0.502
"12:47:25.400000",2.157,0.439,0.503
"12:47:25.600000",2.159,0.442,0.503
"12:47:25.800000",2.160,0.445,0.505
"12:47:26.000000",2.160,0.447,0.505
"12:47:26.200000",2.161,0.452,0.507
"12:47:26.400000",2.164,0.455,0.509
"12:47:26.600000",2.164,0.458,0.510
"12:47:26.800000",2.165,0.462,0.510
"12:47:27.000000",2.168,0.464,0.510
"12:47:27.200000",2.168,0.467,0.512
"12:47:27.400000",2.170,0.470,0.514
"12:47:27.600000",2.171,0.472,0.515
"12:47:27.800000",2.172,0.475,0.517
"12:47:28.000000",2.174,0.477,0.517
"12:47:28.200000",2.174,0.481,0.516
"12:47:28.400000",2.175,0.483,0.518
"12:47:28.600000",2.176,0.486,0.520
"12:47:28.800000",2.176,0.489,0.520
"12:47:29.000000",2.178,0.492,0.522
"12:47:29.200000",2.179,0.493,0.524
"12:47:29.400000",2.181,0.496,0.524
"12:47:29.600000",2.183,0.498,0.526
"12:47:29.800000",2.183,0.500,0.526
"12:47:30.000000",2.184,0.502,0.526
"12:47:30.200000",2.185,0.504,0.528
"12:47:30.400000",2.185,0.506,0.530
"12:47:30.600000",2.185,0.509,0.532
"12:47:30.800000",2.187,0.512,0.532
"12:47:31.000000",2.187,0.513,0.532
"12:47:31.200000",2.188,0.518,0.535
"12:47:31.400000",2.189,0.519,0.535
"12:47:31.600000",2.191,0.520,0.538
"12:47:31.800000",2.192,0.522,0.538
"12:47:32.000000",2.196,0.523,0.538
"12:47:32.200000",2.196,0.526,0.539
"12:47:32.400000",2.196,0.528,0.541
"12:47:32.600000",2.198,0.530,0.541
"12:47:32.800000",2.199,0.532,0.543
"12:47:33.000000",2.200,0.534,0.543
"12:47:33.200000",2.201,0.537,0.544
"12:47:33.400000",2.203,0.537,0.546
"12:47:33.600000",2.202,0.540,0.548
"12:47:33.800000",2.205,0.543,0.549
"12:47:34.000000",2.206,0.543,0.550
"12:47:34.200000",2.206,0.545,0.552
"12:47:34.400000",2.208,0.546,0.552
"12:47:34.600000",2.208,0.549,0.554
